"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39239","Verify Sorting Functionality in ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:15:05 IST 2025","failed","Fri Aug 08 14:15:45 IST 2025","","Retailer: Patrick Subaru","",""
"","55444","Verify Print Preview Functionality., ""Mark as SSLP"" Tab for Profile Subaru","chromium","Fri Aug 08 19:17:48 IST 2025","passed","Fri Aug 08 19:18:44 IST 2025","","Retailer: Profile Subaru","",""
"","42698","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 16:24:14 IST 2025","failed","Fri Aug 08 16:24:57 IST 2025","","Retailer: Burlington Subaru","",""
"","41071","Verify the data in the grid when filter and sort applied.""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 16:42:57 IST 2025","failed","Fri Aug 08 16:43:38 IST 2025","","Retailer: Beard Subaru","",""
"","42246","Verify the tabs displayed in the ""Inventory"" screen. ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 18:42:28 IST 2025","passed","Fri Aug 08 18:43:10 IST 2025","","Retailer: Beard Subaru","",""
"","29105","verify the filters displayed ""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:31:42 IST 2025","failed","Fri Aug 08 14:32:11 IST 2025","","Retailer: Burlington Subaru","",""
"","45925","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:12:24 IST 2025","passed","Fri Aug 08 18:13:10 IST 2025","","Retailer: Subaru of New England Inc","",""
"","103047","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:01:57 IST 2025","broken","Fri Aug 08 18:03:41 IST 2025","","Retailer: Burlington Subaru","",""
"","47061","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:47:03 IST 2025","failed","Fri Aug 08 15:47:50 IST 2025","","Retailer: Patrick Subaru","",""
"","100338","Verify Sort functionality after Filters applied.""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 13:21:40 IST 2025","broken","Fri Aug 08 13:23:20 IST 2025","","Retailer: Mitchell Subaru","",""
"","102362","Verify the printed file when filters and sort were applied. Profile Subaru","chromium","Fri Aug 08 19:05:37 IST 2025","broken","Fri Aug 08 19:07:19 IST 2025","","Retailer: Profile Subaru","",""
"","42902","Verify the Pagination functionality with filters and sort applied for rememberence. ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 18:34:56 IST 2025","failed","Fri Aug 08 18:35:39 IST 2025","","Retailer: Center Subaru","",""
"","70041","Verify the Pagination functionality with filters and sort applied for rememberence. ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 18:31:21 IST 2025","passed","Fri Aug 08 18:32:31 IST 2025","","Retailer: Profile Subaru","",""
"","103983","Verify the filters from right to left.""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 17:31:14 IST 2025","broken","Fri Aug 08 17:32:58 IST 2025","","Retailer: Beard Subaru","",""
"","43281","verify the filters displayed ""On Order"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:34:30 IST 2025","failed","Fri Aug 08 14:35:14 IST 2025","","Retailer: Patrick Subaru","",""
"","102919","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 17:55:01 IST 2025","broken","Fri Aug 08 17:56:44 IST 2025","","Retailer: Profile Subaru","",""
"","23940","Verify the Pagination functionality with filters and sort applied for rememberence. ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:36:29 IST 2025","failed","Fri Aug 08 18:36:53 IST 2025","","Retailer: Subaru of Wakefield","",""
"","49529","Verify Pagination Control in ""Buy a Demo"" Tab for Secor Subaru","chromium","Fri Aug 08 14:04:04 IST 2025","passed","Fri Aug 08 14:04:54 IST 2025","","Retailer: Secor Subaru","",""
"","68191","Verify Pagination Control in ""Buy a Demo"" Tab for Center Subaru","chromium","Fri Aug 08 14:02:38 IST 2025","failed","Fri Aug 08 14:03:46 IST 2025","","Retailer: Center Subaru","",""
"","109391","Verify Sorting Functionality in ""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:08:44 IST 2025","failed","Fri Aug 08 14:10:33 IST 2025","","Retailer: Mitchell Subaru","",""
"","30712","Verify the Search Box functionality in ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:49:06 IST 2025","failed","Fri Aug 08 14:49:37 IST 2025","","Retailer: Subaru of Wakefield","",""
"","46116","Verify the Universal Header for Beard Subaru","chromium","Fri Aug 08 19:03:41 IST 2025","passed","Fri Aug 08 19:04:27 IST 2025","","Retailer: Beard Subaru","",""
"","44965","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 17:16:08 IST 2025","passed","Fri Aug 08 17:16:53 IST 2025","","Retailer: Beard Subaru","",""
"","102188","Verify the Edit Export Print functionality in ""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:58:07 IST 2025","broken","Fri Aug 08 14:59:49 IST 2025","","Retailer: Mitchell Subaru","",""
"","48864","Verify the grid headers displayed. ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 16:02:36 IST 2025","failed","Fri Aug 08 16:03:25 IST 2025","","Retailer: Center Subaru","",""
"","46682","Verify VIN Key popup ""Buy a Demo"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:02:08 IST 2025","passed","Fri Aug 08 19:02:55 IST 2025","","Retailer: Patrick Subaru","",""
"","37667","Verify Sorting Functionality in ""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 14:14:24 IST 2025","failed","Fri Aug 08 14:15:02 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","27531","Verify filters applied are removed when user clicks on ""Clear Filters"".""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:08:23 IST 2025","failed","Fri Aug 08 17:08:50 IST 2025","","Retailer: Burlington Subaru","",""
"","26391","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:19:34 IST 2025","failed","Fri Aug 08 18:20:00 IST 2025","","Retailer: Burlington Subaru","",""
"","100376","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:15:37 IST 2025","broken","Fri Aug 08 18:17:17 IST 2025","","Retailer: Mitchell Subaru","",""
"","35801","Verify the printed file when filters and sort were applied. Burlington Subaru","chromium","Fri Aug 08 19:07:29 IST 2025","failed","Fri Aug 08 19:08:05 IST 2025","","Retailer: Burlington Subaru","",""
"","27133","Buy a Demo: Validate the functionality of the Search box in the 'Buy a Demo' tab. ""Buy a Demo"" Tab for Burlington Subaru","chromium","Fri Aug 08 19:15:11 IST 2025","failed","Fri Aug 08 19:15:38 IST 2025","","Retailer: Burlington Subaru","",""
"","102754","Verify the Edit Export Print functionality in ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 15:02:22 IST 2025","broken","Fri Aug 08 15:04:05 IST 2025","","Retailer: Center Subaru","",""
"","104197","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:07:10 IST 2025","broken","Fri Aug 08 18:08:54 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","45760","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 16:49:20 IST 2025","passed","Fri Aug 08 16:50:06 IST 2025","","Retailer: Beard Subaru","",""
"","75797","Verify Print Preview Functionality., ""Buy a Demo"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 19:17:43 IST 2025","failed","Fri Aug 08 19:18:59 IST 2025","","Retailer: Subaru of New England Inc","",""
"","87112","verify the filters displayed ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:25:28 IST 2025","passed","Fri Aug 08 14:26:55 IST 2025","","Retailer: Subaru of New England Inc","",""
"","48644","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 18:17:20 IST 2025","failed","Fri Aug 08 18:18:08 IST 2025","","Retailer: Beard Subaru","",""
"","44039","Verify the data in the grid when filter and sort applied.""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 16:40:40 IST 2025","passed","Fri Aug 08 16:41:24 IST 2025","","Retailer: Subaru of New England Inc","",""
"","27410","Verify Print Preview Functionality., ""Mark as SSLP"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 19:21:40 IST 2025","failed","Fri Aug 08 19:22:07 IST 2025","","Retailer: Subaru of Wakefield","",""
"","102298","Verify the Page Index functionality in ""Total Vehicles"" Tab for Secor Subaru","chromium","Fri Aug 08 14:40:15 IST 2025","broken","Fri Aug 08 14:41:57 IST 2025","","Retailer: Secor Subaru","",""
"","72843","Verify VIN Key popup ""Buy a Demo"" Tab for Beard Subaru","chromium","Fri Aug 08 18:52:21 IST 2025","failed","Fri Aug 08 18:53:34 IST 2025","","Retailer: Beard Subaru","",""
"","26746","Verify VIN Key popup ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:55:19 IST 2025","failed","Fri Aug 08 18:55:45 IST 2025","","Retailer: Burlington Subaru","",""
"","103872","Verify the Edit Export Print functionality in ""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 14:56:28 IST 2025","broken","Fri Aug 08 14:58:12 IST 2025","","Retailer: Mitchell Subaru","",""
"","48300","Verify that selecting a color in the dropdown filters, the records displayed in the grid correctly ""Mark as SSLP"" Tab for Center Subaru","chromium","Fri Aug 08 15:28:38 IST 2025","failed","Fri Aug 08 15:29:26 IST 2025","","Retailer: Center Subaru","",""
"","41189","Verify the data in the grid when filter and sort applied.""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:41:35 IST 2025","passed","Fri Aug 08 16:42:17 IST 2025","","Retailer: Mitchell Subaru","",""
"","68919","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 18:20:29 IST 2025","passed","Fri Aug 08 18:21:38 IST 2025","","Retailer: Secor Subaru","",""
"","68080","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 18:13:11 IST 2025","passed","Fri Aug 08 18:14:19 IST 2025","","Retailer: Profile Subaru","",""
"","83379","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:24:02 IST 2025","passed","Fri Aug 08 18:25:26 IST 2025","","Retailer: Patrick Subaru","",""
"","29192","Verify VIN Key popup ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:56:09 IST 2025","failed","Fri Aug 08 18:56:38 IST 2025","","Retailer: Subaru of Wakefield","",""
"","100615","Verify the Pagination functionality with filters and sort applied for rememberence. ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 18:34:45 IST 2025","passed","Fri Aug 08 18:36:25 IST 2025","","Retailer: Center Subaru","",""
"","24545","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:20:02 IST 2025","failed","Fri Aug 08 18:20:27 IST 2025","","Retailer: Subaru of Wakefield","",""
"","106837","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 15:40:35 IST 2025","broken","Fri Aug 08 15:42:22 IST 2025","","Retailer: Beard Subaru","",""
"","103180","Verify the filters from left to right.""On Lot"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:29:26 IST 2025","broken","Fri Aug 08 17:31:09 IST 2025","","Retailer: Patrick Subaru","",""
"","45455","verify the filters displayed ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 14:30:56 IST 2025","passed","Fri Aug 08 14:31:42 IST 2025","","Retailer: Center Subaru","",""
"","44739","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 16:10:50 IST 2025","failed","Fri Aug 08 16:11:34 IST 2025","","Retailer: Beard Subaru","",""
"","24847","Verify the tabs displayed in the ""Inventory"" screen. ""Total Vehicles"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:42:38 IST 2025","failed","Fri Aug 08 18:43:03 IST 2025","","Retailer: Burlington Subaru","",""
"","100447","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 17:45:11 IST 2025","broken","Fri Aug 08 17:46:51 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","100576","Verify the Page Index functionality in ""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 14:37:15 IST 2025","broken","Fri Aug 08 14:38:55 IST 2025","","Retailer: Beard Subaru","",""
"","81955","Verify Print Preview Functionality., ""Buy a Demo"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 19:22:49 IST 2025","failed","Fri Aug 08 19:24:10 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","100355","Verify that the vehicle count in the filter should match with the grid data.""Total Vehicles"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 18:07:56 IST 2025","broken","Fri Aug 08 18:09:37 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","102315","Verify the Edit Export Print functionality in ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 15:03:17 IST 2025","broken","Fri Aug 08 15:04:59 IST 2025","","Retailer: Center Subaru","",""
"","61877","Verify the Search Box functionality in ""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 14:49:38 IST 2025","passed","Fri Aug 08 14:50:40 IST 2025","","Retailer: Secor Subaru","",""
"","30641","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:44:15 IST 2025","failed","Fri Aug 08 15:44:45 IST 2025","","Retailer: Burlington Subaru","",""
"","48286","Verify Pagination Control in ""Buy a Demo"" Tab for Profile Subaru","chromium","Fri Aug 08 14:01:05 IST 2025","passed","Fri Aug 08 14:01:53 IST 2025","","Retailer: Profile Subaru","",""
"","68724","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Center Subaru","chromium","Fri Aug 08 19:11:12 IST 2025","failed","Fri Aug 08 19:12:21 IST 2025","","Retailer: Center Subaru","",""
"","59802","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:27:13 IST 2025","passed","Fri Aug 08 16:28:13 IST 2025","","Retailer: Patrick Subaru","",""
"","48770","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 15:50:36 IST 2025","passed","Fri Aug 08 15:51:25 IST 2025","","Retailer: Subaru of New England Inc","",""
"","26882","Verify the Edit Export Print functionality in ""In Transit"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:04:17 IST 2025","failed","Fri Aug 08 15:04:44 IST 2025","","Retailer: Burlington Subaru","",""
"","63138","Verify the mark sold functionality in ""In Transit"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:25:20 IST 2025","passed","Fri Aug 08 15:26:23 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","28766","Verify the Pagination functionality with filters and sort applied for rememberence. ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:36:55 IST 2025","failed","Fri Aug 08 18:37:23 IST 2025","","Retailer: Subaru of Wakefield","",""
"","31192","Verify the Pagination. ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:56:29 IST 2025","failed","Fri Aug 08 15:57:00 IST 2025","","Retailer: Subaru of Wakefield","",""
